Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,dyes
C,Chemicals,2, Paints,C.02.03,Colorants and Pigments,colourants
C,Chemicals,2, Paints,C.02.04,Resins,raw natural resins
C,Chemicals,2, Paints,C.02.04,Resins,raw natural resins
C,Chemicals,2, Paints,C.02.04,Resins,"synthetic resins, unprocessed"
C,Chemicals,2, Paints,C.02.04,Resins,unprocessed artificial resins
C,Chemicals,2, Paints,C.02.04,Resins,unprocessed plastics
C,Chemicals,2, Paints,C.02.04,Resins,"unprocessed artificial resins, unprocessed plastics"
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,primers
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,thinners for paints
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,thinners for lacquers
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,binding preparations for paints
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,thickening preparations for paints
C,Chemicals,2, Paints,C.02.05,Primers and Thinners,priming preparations (in the nature of paints)
C,Chemicals,2, Paints,C.02.06,Mordants,mordants
C,Chemicals,2, Paints,C.02.06,Mordants,mordants
C,Chemicals,2, Paints,C.02.07,Printing and Toner,printing ink
C,Chemicals,2, Paints,C.02.07,Printing and Toner,"toner cartridges, filled, for printers and photocopiers"
C,Chemicals,2, Paints,C.02.07,Printing and Toner,printing inks
C,Chemicals,2, Paints,C.02.99,Other Paints,"metals in foil and powder form for painters, decorators, printers and artists"
C,Chemicals,2, Paints,C.02.99,Other Paints,wood stains
C,Chemicals,2, Paints,C.02.99,Other Paints,mastic
C,Chemicals,2, Paints,C.02.99,Other Paints,all included in class 2
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles and wicks for lighting
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,perfumed candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,scented candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,wicks for candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,aromatherapy fragrance candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,christmas tree candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,fragranced candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles for lighting
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,nightlights [candles]
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,candles and wicks for candles for lighting
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,tealight candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,votive candles
C,Chemicals,4, Lubricants and Fuels,C.04.01,Candles and Lighting,lamp wicks
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricants
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,"industrial oils, greases and fuels"
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oils and greases
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oils and greases
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,motor oil
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating oil
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial oil
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricants
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating grease
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,industrial lubricants
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,lubricating oils
C,Chemicals,4, Lubricants and Fuels,C.04.02,Lubricants and Industrial Oils,cutting fluids
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels (including motor spirit) and illuminants
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,electrical energy
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel gas
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuels and illuminants
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,fuel oil
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,diesel oil
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,lighting fuel
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,gasoline
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,paraffin
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,kerosene
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,coal
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,firelighters
C,Chemicals,4, Lubricants and Fuels,C.04.03,Fuels and Energy,firewood
C,Chemicals,4, Lubricants and Fuels,C.04.04,Cleaning and Dust Control,"dust absorbing, wetting and binding compositions"
C,Chemicals,4, Lubricants and Fuels,C.04.04,Cleaning and Dust Control,dust removing preparations
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,beeswax
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,tapers
C,Chemicals,4, Lubricants and Fuels,C.04.99,Other Lubricants and Fuels,all included in class 4
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewelry
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewellery
D,Clothing,14, Jewelry,D.14.01,Jewelry,earrings
D,Clothing,14, Jewelry,D.14.01,Jewelry,bracelets
D,Clothing,14, Jewelry,D.14.01,Jewelry,necklaces
D,Clothing,14, Jewelry,D.14.01,Jewelry,rings
D,Clothing,14, Jewelry,D.14.01,Jewelry,pendants
D,Clothing,14, Jewelry,D.14.01,Jewelry,medals
D,Clothing,14, Jewelry,D.14.01,Jewelry,ornamental pins
D,Clothing,14, Jewelry,D.14.01,Jewelry,badges of precious metal
D,Clothing,14, Jewelry,D.14.01,Jewelry,jewellery charms
D,Clothing,14, Jewelry,D.14.01,Jewelry,brooches
D,Clothing,14, Jewelry,D.14.01,Jewelry,costume jewellery
D,Clothing,14, Jewelry,D.14.01,Jewelry,costume jewelry
D,Clothing,14, Jewelry,D.14.01,Jewelry,paste jewellery
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watches
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,wristwatches
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,horological and chronometric instruments
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,clocks
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,alarm clocks
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch bands
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch chains
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,watch cases
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,clocks and watches
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,"clocks and watches, electric"
D,Clothing,14, Jewelry,D.14.02,Watches and Clocks,chronometers
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"precious and semi-precious metals, and jewellery"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,precious stones
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"jewellery, precious stones"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,diamonds
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,semi-precious stones
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,precious metals and their alloys
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,"precious metals and their alloys and goods in precious metals or coated therewith, not included in other classes"
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,alloys of precious metal
D,Clothing,14, Jewelry,D.14.03,Precious Metals and Stones,works of art of precious metal
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cuff links
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie pins
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,tie clips
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key rings
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,key chains
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewellery cases
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,jewelry chains
D,Clothing,14, Jewelry,D.14.04,Jewelry Accessories,cufflinks
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewellery boxes
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,jewelry boxes
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,watch straps
D,Clothing,14, Jewelry,D.14.99,Other Jewelry,coins
D,Clothing,18, Leather Goods,D.18.01,Bags,handbags
D,Clothing,18, Leather Goods,D.18.01,Bags,backpacks
D,Clothing,18, Leather Goods,D.18.01,Bags,purses
D,Clothing,18, Leather Goods,D.18.01,Bags,bags
D,Clothing,18, Leather Goods,D.18.01,Bags,beach bags
D,Clothing,18, Leather Goods,D.18.01,Bags,rucksacks
D,Clothing,18, Leather Goods,D.18.01,Bags,tote bags
D,Clothing,18, Leather Goods,D.18.01,Bags,school bags
D,Clothing,18, Leather Goods,D.18.01,Bags,shoulder bags
D,Clothing,18, Leather Goods,D.18.01,Bags,shopping bags
D,Clothing,18, Leather Goods,D.18.01,Bags,bags for sports
D,Clothing,18, Leather Goods,D.18.01,Bags,sports bags
D,Clothing,18, Leather Goods,D.18.01,Bags,travel bags
D,Clothing,18, Leather Goods,D.18.01,Bags,haversacks
D,Clothing,18, Leather Goods,D.18.01,Bags,satchels
D,Clothing,18, Leather Goods,D.18.01,Bags,duffel bags
D,Clothing,18, Leather Goods,D.18.01,Bags,all-purpose carrying bags
D,Clothing,18, Leather Goods,D.18.01,Bags,clutch bags
D,Clothing,18, Leather Goods,D.18.02,Luggage,trunks and travelling bags
D,Clothing,18, Leather Goods,D.18.02,Luggage,briefcases
D,Clothing,18, Leather Goods,D.18.02,Luggage,suitcases
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling bags
D,Clothing,18, Leather Goods,D.18.02,Luggage,garment bags for travel
D,Clothing,18, Leather Goods,D.18.02,Luggage,attaché cases
D,Clothing,18, Leather Goods,D.18.02,Luggage,travelling trunks
D,Clothing,18, Leather Goods,D.18.02,Luggage,gym bags
D,Clothing,18, Leather Goods,D.18.02,Luggage,valises
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage
D,Clothing,18, Leather Goods,D.18.02,Luggage,pocket wallets
D,Clothing,18, Leather Goods,D.18.02,Luggage,business card cases
D,Clothing,18, Leather Goods,D.18.02,Luggage,luggage tags
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,"umbrellas, parasols and walking sticks"
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,umbrellas and parasols
D,Clothing,18, Leather Goods,D.18.03,Umbrellas and Parasols,parasols
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and artificial leather goods
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather and imitations of leather
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"leather and imitations of leather, and goods made of these materials and not included in other classes"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,leather straps
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,imitation leather
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,animal skins
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"animal skins, hides"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,"whips, harness and saddlery"
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,collars for animals
D,Clothing,18, Leather Goods,D.18.04,Leather and Imitation Leather Goods,clothing for pets
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,key cases
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"vanity cases, not fitted"
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,walking sticks
D,Clothing,18, Leather Goods,D.18.99,Other Leather Goods,"umbrellas, parasols and walking sticks"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,ropes
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,"ropes, not of metal"
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing rope
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,packing string
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,string
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,twine for nets
D,Clothing,22, Ropes and Textile Products,D.22.01,Ropes and String,car towing ropes
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,fishing nets
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,nets for camouflage
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,mesh bags for washing laundry
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,network
D,Clothing,22, Ropes and Textile Products,D.22.02,Nets,netting
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile materials
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,raw fibrous textile
D,Clothing,22, Ropes and Textile Products,D.22.03,Textile Materials,textile fibers
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for mountaineering or camping
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents for camping
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,bivouac sacks being shelters
D,Clothing,22, Ropes and Textile Products,D.22.04,Tents and Shelters,tents made of textile materials
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of textile
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,awnings of synthetic materials
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,outdoor blinds of textile
D,Clothing,22, Ropes and Textile Products,D.22.05,Awnings and Covers,"vehicle covers, not fitted"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,tarpaulins
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sails for ski sailing
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,hammocks
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,padding and stuffing materials (except of rubber or plastics)
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,"bags [envelopes, pouches] of textile, for packaging"
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks for the transport and storage of materials in bulk
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,laundry bags
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,sacks
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,wood shavings
D,Clothing,22, Ropes and Textile Products,D.22.99,Other Textile Products,dust sheets
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun wool
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,sewing thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,elastic thread and yarn for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rayon thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,darning thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,linen thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun cotton
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,woollen thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,spun silk
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads of plastic materials for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chenille yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,rubber thread for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hemp thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,jute thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,coir thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,"yarns and threads, for textile use"
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads and yarns for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fiberglass thread for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,embroidery thread
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,worsted
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,fils Ã  usage textile
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,synthetic fiber thread and yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,thread of metal for embroidery
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,cotton yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,wool yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,threads for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,textile yarns
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,chemical-fiber threads and yarns for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,mixed spun threads and yarns
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns and threads for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting wools
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,yarns for textile use
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,hand knitting yarns
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,silk yarn
D,Clothing,23, Yarns and Threads,D.23.01, Yarns and Threads,knitting yarns made of wool
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed linen
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed blankets
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed covers
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bed sheets
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,mattress covers
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,bedspreads
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,duvet covers
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillowcases
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow shams
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,pillow covers
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,quilt covers
D,Clothing,24,Textiles,D.24.01,Bed Linens and Covers,comforters
D,Clothing,24,Textiles,D.24.02,Towels and Linen,towels
D,Clothing,24,Textiles,D.24.02,Towels and Linen,bath towels
D,Clothing,24,Textiles,D.24.02,Towels and Linen,beach towels
D,Clothing,24,Textiles,D.24.02,Towels and Linen,handkerchiefs of textile
D,Clothing,24,Textiles,D.24.02,Towels and Linen,face towels of textile
D,Clothing,24,Textiles,D.24.02,Towels and Linen,"bath linen, except clothing"
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table linen
D,Clothing,24,Textiles,D.24.02,Towels and Linen,table napkins of textile
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,shower curtains of textile or plastic
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,door curtains
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,covers for cushions
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,curtains of textile or plastic
D,Clothing,24,Textiles,D.24.03,Curtains and Covers,wall hangings of textile
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,quilts
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blankets
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,blanket throws
D,Clothing,24,Textiles,D.24.04,Bed Linens and Covers,duvets
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics for textile use
D,Clothing,24,Textiles,D.24.05,Fabrics,upholstery fabrics
D,Clothing,24,Textiles,D.24.05,Fabrics,cotton fabrics
D,Clothing,24,Textiles,D.24.05,Fabrics,non-woven textile fabrics
D,Clothing,24,Textiles,D.24.05,Fabrics,fabrics
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textiles and textile goods, not included in other classes"
D,Clothing,24,Textiles,D.24.99,Other Textiles,"textile goods, not included in other classes"
D,Clothing,24,Textiles,D.24.99,Other Textiles,mosquito nets
D,Clothing,25, Clothing,D.25.01,Clothing,shirts
D,Clothing,25, Clothing,D.25.01,Clothing,clothing
D,Clothing,25, Clothing,D.25.01,Clothing,t-shirts
D,Clothing,25, Clothing,D.25.01,Clothing,underwear
D,Clothing,25, Clothing,D.25.01,Clothing,jackets
D,Clothing,25, Clothing,D.25.01,Clothing,pants
D,Clothing,25, Clothing,D.25.01,Clothing,sweaters
D,Clothing,25, Clothing,D.25.01,Clothing,coats
D,Clothing,25, Clothing,D.25.01,Clothing,scarves
D,Clothing,25, Clothing,D.25.01,Clothing,skirts
D,Clothing,25, Clothing,D.25.01,Clothing,shorts
D,Clothing,25, Clothing,D.25.01,Clothing,dresses
D,Clothing,25, Clothing,D.25.01,Clothing,trousers
D,Clothing,25, Clothing,D.25.01,Clothing,sweatshirts
D,Clothing,25, Clothing,D.25.01,Clothing,sweat shirts
D,Clothing,25, Clothing,D.25.01,Clothing,vests
D,Clothing,25, Clothing,D.25.01,Clothing,polo shirts
D,Clothing,25, Clothing,D.25.01,Clothing,tank tops
D,Clothing,25, Clothing,D.25.01,Clothing,pyjamas
D,Clothing,25, Clothing,D.25.01,Clothing,pullovers
D,Clothing,25, Clothing,D.25.01,Clothing,hoodies
D,Clothing,25, Clothing,D.25.01,Clothing,sports shoes
D,Clothing,25, Clothing,D.25.01,Clothing,swimwear
D,Clothing,25, Clothing,D.25.01,Clothing,bathing suits
D,Clothing,25, Clothing,D.25.01,Clothing,swimsuits
D,Clothing,25, Clothing,D.25.01,Clothing,jeans
D,Clothing,25, Clothing,D.25.01,Clothing,tee-shirts
D,Clothing,25, Clothing,D.25.02,Footwear,shoes
D,Clothing,25, Clothing,D.25.02,Footwear,socks
D,Clothing,25, Clothing,D.25.02,Footwear,slippers
D,Clothing,25, Clothing,D.25.02,Footwear,boots
D,Clothing,25, Clothing,D.25.02,Footwear,sandals
D,Clothing,25, Clothing,D.25.02,Footwear,sports shoes
D,Clothing,25, Clothing,D.25.03,Headgear,hats
D,Clothing,25, Clothing,D.25.03,Headgear,headgear
D,Clothing,25, Clothing,D.25.03,Headgear,headwear
D,Clothing,25, Clothing,D.25.03,Headgear,caps
D,Clothing,25, Clothing,D.25.03,Headgear,beanies
D,Clothing,25, Clothing,D.25.03,Headgear,scarves
D,Clothing,25, Clothing,D.25.03,Headgear,shawls
D,Clothing,25, Clothing,D.25.04,Accessories,belts
D,Clothing,25, Clothing,D.25.04,Accessories,neckties
D,Clothing,25, Clothing,D.25.04,Accessories,gloves
D,Clothing,25, Clothing,D.25.04,Accessories,gloves [clothing]
D,Clothing,25, Clothing,D.25.04,Accessories,hosiery
D,Clothing,25, Clothing,D.25.04,Accessories,stockings
D,Clothing,25, Clothing,D.25.04,Accessories,scarfs
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,"clothing, footwear, headgear"
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,"clothing, footwear, headgear"
D,Clothing,25, Clothing,D.25.99,Other Clothing Items,sweat shirts
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair bands
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,wigs
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,false hair
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair extensions
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pins
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair nets
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair ornaments
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair clips
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair grips
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,bows for the hair
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair ribbons
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair barrettes
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,false beards
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,toupees
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pieces
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair scrunchies
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,decorative articles for the hair
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair curling pins
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair weaves
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair slides
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,human hair
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,braids
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair pieces and wigs
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,hair weaves
D,Clothing,26, Lace and Embroidery,D.26.01,Hair Accessories,decorative articles for the hair
